path,line,tags,text
docs/research_plan/2026-05-29_review.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
docs/research_plan/2026-05-29_review.md,11,next,## 結論
docs/research_plan/2026-05-29_review.md,13,next,現時点の研究計画は、「ニーズ」「課題」「目的」「着眼点」「研究目標」の型には概ね沿って書けている。特に、ONB近傍の微弱な時間・周波数特徴、ノイズ下での頑健性、アンサンブルの位置づけ、説明性評価を入れている点はよい。
docs/research_plan/2026-05-29_review.md,15,next,ただし、このままだと卒論の結論である「CNNアンサンブルにより、ノイズ下でも熱流束回帰と沸騰開始検知の性能が向上した」とかなり近い結論に戻る危険がある。修士論文としては、「性能が上がった」ではなく、「なぜ・どの条件で・どの特徴に基づくと信頼できる検知になるのか」を明らかにする方向へ目的文と評価軸を寄せた方がよい。
docs/research_plan/2026-05-29_review.md,19,next,卒論の主な結論は次の通り。
docs/research_plan/2026-05-29_review.md,22,method,- 予測熱流束をONB閾値で二値化し、ROC/AUCで沸騰検知を評価した。
docs/research_plan/2026-05-29_review.md,38,method,> 本研究の目的は、プール沸騰音に含まれるONB近傍の微弱かつ非定常な時間・周波数変化が、ノイズ条件下における熱流束推定とONB近傍検知の根拠としてどこまで利用できるかを明らかにすることである。具体的には、音響スペクトログラムを用いた熱流束回帰と閾値検知を基盤とし、入力表現、単体モデル、アンサンブル統合の比較を通じて、見逃し、検知遅れ、条件間ばらつきを抑える構成と、その判断根拠の物理的妥当性および限界を評価する。
docs/research_plan/2026-05-29_review.md,40,next,この形にすると、結論を「アンサンブルで性能が上がった」ではなく、次のように置ける。
docs/research_plan/2026-05-29_review.md,68,method,### 3. AUCの使い方に注意
docs/research_plan/2026-05-29_review.md,70,method,卒論では、予測値を閾値で二値化した後にROC/AUCとして扱っている部分がある。通常のROCは連続スコアを閾値掃引して作るため、修士では「予測熱流束の連続値をスコアにしたAUC」と「ONB閾値で二値化した分類指標」を分けて書く方がよい。
docs/research_plan/2026-05-29_review.md,88,next,"- 2026年の沸騰音響ロードマップでは、音響沸騰研究の標準化、センサ選択、データセット、AI/ML、説明性が今後の課題として扱われている。これは本研究の「説明性と頑健性を含む評価」に追い風である。文献情報としては、`A roadmap for decoding the sound of boiling`, `npj Thermal Science and Engineering`, 2026として扱う。"
docs/research_plan/2026-05-29_review.md,91,next,## 次にやるとよいこと
docs/research_plan/2026-06-14_decisions.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
docs/research_plan/2026-06-14_decisions.md,5,next,2026-06-12 計画([../../研究進捗報告/2026/612/今後の研究計画_2026-06-12.md](../../研究進捗報告/2026/612/今後の研究計画_2026-06-12.md))の
docs/research_plan/2026-06-14_decisions.md,11,next,  Grad-CAM / RISE / マスク実験 を優先する（Phase 3 以降）。
docs/research_plan/2026-06-14_decisions.md,23,method,- 評価分割（KFold に leave-one-run-out / 日付別を足すか）。
docs/research_plan/2026-06-14_decisions.md,24,method,  コードは暫定で `KFold(shuffle=True)`。
docs/research_plan/2026-06-14_decisions.md,26,next,## 当面の優先順位
docs/research_plan/2026-06-14_decisions.md,54,method,- 「100% 分類閾値」の緑線は、連続して同じ y_val が並ぶ＝時系列順を前提にしている。
docs/research_plan/2026-06-14_decisions.md,55,method,  現状 `KFold(shuffle=True)` なので検証 fold 内の並びがシャッフルされ、ブロック判定が意図とずれる可能性。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,7,next,2026-06-14時点の短期計画では、まずRandomForest単体を安定して動かし、その後3モデルを同一分割・同一指標で比較できる状態にすることを優先していた。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,21,next,Phase 2の「3モデルを同条件で同時実行できる状態にする」も、旧構成では完了している。ただし、旧構成はCNN+Transformer系が2つ並んでおり、アンサンブルの多様性という観点では弱かった。そのため、Phase 2は「実行経路の成立」までは完了、「研究上妥当な3モデル構成での本番比較」は次に確認する段階とする。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,37,method;next,これにより、今後は保存済み予測を使って、重み、ONB近傍誤差、閾値判定、検知遅れ候補を後処理で比較しやすくなる。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,39,method,また、`RANDOM_SEED` がKFoldとPCAだけでなく、Python、NumPy、TensorFlowの乱数にも効くようにした。GPU演算の完全な決定性までは保証しないが、Kerasモデルの初期値に起因する実行ごとの揺れを減らせる。
docs/research_plan/2026-06-15_current_state_and_next_steps.md,41,next,## 次にやるべきこと
docs/research_plan/2026-06-15_parameter_tuning.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
docs/research_plan/2026-06-15_parameter_tuning.md,49,next,20260615_ep500_k_lr0p005_bs48_simple_3m
docs/research_plan/2026-06-19_after_presentation.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
docs/research_plan/2026-06-19_after_presentation.md,12,next,ただし、発表後のコメントとその後の方針整理を踏まえると、今後はRandomForestだけを基準に固定するのではなく、**CNN+Transformer、AlexNet、RandomForestの各モデルについて、学習設定・評価・説明性を整えたうえで比較する** 必要がある。特に、CNN系は入力正規化、log変換、学習率、early stoppingなどの調整不足で性能が低く見えている可能性がある。
docs/research_plan/2026-06-19_after_presentation.md,27,next,今後は、どれか1つを主軸に固定せず、以下をモデル横断で確認する。
docs/research_plan/2026-06-19_after_presentation.md,37,next,## 直近の優先順位
docs/research_plan/2026-06-19_after_presentation.md,87,next,## 今後の研究計画での位置づけ
docs/research_plan/2026-06-19_after_presentation.md,95,next,## 次に先生へ確認すること
docs/research_plan/2026-06-19_after_presentation.md,99,old_claim,3. ノイズあり条件で高性能な結果は、原因が分かるまで確定的に主張しない方がよいか。
docs/research_plan/2026-06-26_xai_method_and_metric_selection.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../research_status.md)、更新関係は[文書案内](../document_index.md)を参照してください。
